,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
42,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.489442190451,1,0,0
43,1,-0.369364841012,-2.05541776491,0.432793365679,2.0089333665,0.188762531929,0,0,0
44,1,0.827377243866,-0.825366817221,-0.47454519625,-0.473673609298,-0.489776426258,0,1,0
45,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
46,0,0.827377243866,0.076156326098,0.432793365679,-0.473673609298,-0.336334002147,1,1,0
47,1,0.827377243866,-0.139943312607,-0.47454519625,-0.473673609298,-0.492377827843,0,1,0
48,0,0.827377243866,0.076156326098,1.34013192761,-0.473673609298,-0.211917743084,1,0,0
49,0,0.827377243866,-0.902245001451,0.432793365679,-0.473673609298,-0.290024221618,0,0,1
50,0,0.827377243866,-1.74790502799,3.15480905146,0.767629878598,0.150673744179,1,0,1
51,0,0.827377243866,-0.67161044876,-0.47454519625,-0.473673609298,-0.491371093484,1,0,1
52,1,-1.56610692589,1.48097870969,0.432793365679,-0.473673609298,0.896496786538,0,0,0
53,1,-0.369364841012,-0.0565849749164,0.432793365679,-0.473673609298,-0.124919786688,0,0,1
54,0,-1.56610692589,2.71102965738,-0.47454519625,0.767629878598,0.599510150536,1,0,0
55,1,-1.56610692589,0.076156326098,-0.47454519625,-0.473673609298,0.0663597415848,1,0,1
56,1,-0.369364841012,-0.67161044876,-0.47454519625,-0.473673609298,-0.43700743808,0,0,1
57,0,0.827377243866,-0.0950240670316,-0.47454519625,-0.473673609298,-0.50286397293,1,0,0
58,1,-0.369364841012,-1.90166139645,0.432793365679,2.0089333665,-0.0896840841112,0,0,1
59,0,0.827377243866,-1.44039229106,4.06214761339,2.0089333665,0.295895175512,1,0,1
60,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.50286397293,1,0,0
61,1,-1.56610692589,0.635318683157,-0.47454519625,-0.473673609298,0.962353321388,0,0,0
62,0,-1.56610692589,1.17346597277,0.432793365679,-0.473673609298,1.03232135936,1,0,1
63,0,0.827377243866,-1.97853958068,2.24747048954,2.0089333665,-0.0866638810332,1,0,1
64,0,-1.56610692589,0.076156326098,-0.47454519625,-0.473673609298,-0.0902720169771,1,0,0
65,1,0.827377243866,0.076156326098,0.432793365679,0.767629878598,-0.34145223963,1,0,0
66,1,-0.369364841012,-0.0565849749164,-0.47454519625,-0.473673609298,-0.43700743808,0,0,1
67,0,0.827377243866,-0.825366817221,-0.47454519625,-0.473673609298,-0.484156835065,1,0,1
68,1,0.827377243866,-0.979123185681,3.15480905146,2.0089333665,-0.488854257585,0,0,1
69,0,0.827377243866,-0.287219527608,1.34013192761,-0.473673609298,-0.474004925785,1,0,1
70,0,-0.369364841012,0.174049577775,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
71,0,0.827377243866,-1.05600136991,4.06214761339,2.0089333665,0.295895175512,0,0,1
72,0,-0.369364841012,-0.67161044876,-0.47454519625,-0.473673609298,0.831477854675,1,0,1
73,0,0.827377243866,-0.287219527608,0.432793365679,-0.473673609298,-0.357390858007,1,0,0
74,1,0.827377243866,0.174049577775,-0.47454519625,-0.473673609298,0.489103606817,1,0,1
75,0,0.827377243866,-0.364097711838,-0.47454519625,-0.473673609298,-0.494391296562,1,0,1
76,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
77,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
78,1,-0.369364841012,-2.22224342469,-0.47454519625,2.0089333665,-0.064515725128,1,0,1
79,1,0.827377243866,0.020293209314,-0.47454519625,-0.473673609298,-0.397241430886,0,0,1
80,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.46720946886,1,0,1
81,1,0.827377243866,-0.0565849749164,-0.47454519625,-0.473673609298,-0.457142125266,1,0,1
82,1,0.827377243866,-0.139943312607,-0.47454519625,-0.473673609298,-0.491622777073,0,1,0
83,0,-1.56610692589,-0.133463159147,-0.47454519625,-0.473673609298,0.299922112949,1,0,1
84,1,-0.369364841012,-0.979123185681,-0.47454519625,-0.473673609298,-0.43700743808,0,0,1
85,1,0.827377243866,0.250927762005,2.24747048954,-0.473673609298,-0.329286861632,0,0,1
86,0,0.827377243866,-1.05600136991,0.432793365679,3.25023685439,0.0437082184999,1,0,1
87,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
88,1,-1.56610692589,-0.517854080299,2.24747048954,2.0089333665,4.64700107653,0,0,1
89,0,0.827377243866,-0.440975896068,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
90,0,0.827377243866,-0.0565849749164,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
91,0,0.827377243866,-0.74848863299,-0.47454519625,-0.473673609298,-0.490279793438,1,0,1
92,0,-1.56610692589,1.250344157,0.432793365679,-0.473673609298,0.5833178351,1,0,1
93,0,0.827377243866,-0.287219527608,0.432793365679,2.0089333665,-0.234150464675,1,0,1
94,0,0.827377243866,2.249760552,-0.47454519625,-0.473673609298,-0.502445171436,1,0,1
95,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
96,0,-1.56610692589,3.17229876276,-0.47454519625,-0.473673609298,0.0493298231624,1,0,0
97,1,-1.56610692589,-0.517854080299,-0.47454519625,0.767629878598,0.627277897635,1,0,0
98,1,-0.369364841012,0.327805946236,-0.47454519625,0.767629878598,-0.185323848248,0,0,1
99,0,-0.369364841012,0.327805946236,0.432793365679,-0.473673609298,-0.124919786688,1,0,1
100,0,0.827377243866,-0.133463159147,-0.47454519625,-0.473673609298,-0.489442190451,0,0,1
101,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
102,0,-1.56610692589,-0.67161044876,-0.47454519625,0.767629878598,0.907737982394,1,0,1
103,0,0.827377243866,0.250927762005,-0.47454519625,-0.473673609298,-0.474172043689,1,0,1
104,0,0.827377243866,0.558440498927,1.34013192761,-0.473673609298,-0.488854257585,1,0,1
105,0,0.827377243866,-0.133463159147,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
106,1,0.827377243866,-0.67161044876,-0.47454519625,-0.473673609298,-0.494391296562,0,0,1
107,1,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.491874460663,1,0,1
108,0,0.827377243866,0.635318683157,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
109,1,0.827377243866,-0.139943312607,0.432793365679,-0.473673609298,-0.162168957983,0,1,0
110,0,-1.56610692589,1.32722234123,-0.47454519625,-0.473673609298,0.398582080163,1,0,1
111,0,0.827377243866,-1.17131864626,0.432793365679,-0.473673609298,-0.357390858007,0,0,0
112,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
113,0,0.827377243866,-0.74848863299,0.432793365679,-0.473673609298,-0.450598351931,0,0,1
114,0,0.827377243866,-0.979123185681,-0.47454519625,-0.473673609298,-0.357308305789,0,0,0
115,0,0.827377243866,-0.67161044876,-0.47454519625,-0.473673609298,-0.488854257585,1,0,1
116,0,0.827377243866,3.13385967065,-0.47454519625,-0.473673609298,-0.492377827843,1,1,0
117,0,-0.369364841012,-0.0565849749164,0.432793365679,-0.473673609298,-0.225593222621,1,0,1
118,0,-1.56610692589,-0.440975896068,-0.47454519625,0.767629878598,4.33533222663,1,0,0
119,0,0.827377243866,-2.13229594914,3.15480905146,2.0089333665,-0.0187093117785,0,0,1
120,0,-0.369364841012,-0.67161044876,1.34013192761,-0.473673609298,0.831477854675,1,0,1
121,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
122,0,-0.369364841012,0.21248866989,0.432793365679,-0.473673609298,-0.0429555020886,1,0,0
123,1,-0.369364841012,0.21248866989,-0.47454519625,-0.473673609298,-0.386670720113,0,0,1
124,0,-1.56610692589,1.86536963084,-0.47454519625,0.767629878598,0.907737982394,1,0,1
125,1,0.827377243866,-1.36351410683,0.432793365679,-0.473673609298,-0.422073540594,1,0,0
126,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.492377827843,1,1,0
127,1,0.827377243866,-0.440975896068,-0.47454519625,-0.473673609298,-0.504625758058,1,0,1
128,1,0.827377243866,-0.139943312607,0.432793365679,0.767629878598,-0.198244277015,0,0,0
129,0,0.827377243866,1.17346597277,-0.47454519625,-0.473673609298,-0.507982210413,1,0,1
130,0,0.827377243866,0.250927762005,-0.47454519625,-0.473673609298,-0.489442190451,1,0,0
131,0,0.827377243866,-0.74848863299,-0.47454519625,-0.473673609298,-0.506472108874,1,0,1
132,0,0.827377243866,1.32722234123,0.432793365679,-0.473673609298,-0.356468689333,0,0,1
133,1,-0.369364841012,-0.0565849749164,0.432793365679,-0.473673609298,-0.124919786688,0,0,1
134,0,-0.369364841012,-0.364097711838,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
135,0,-0.369364841012,-0.517854080299,-0.47454519625,-0.473673609298,-0.345479177067,1,0,0
136,1,-1.56610692589,-0.825366817221,-0.47454519625,2.0089333665,-0.119215629808,0,0,1
137,0,-1.56610692589,0.558440498927,0.432793365679,-0.473673609298,0.420730236069,1,0,1
138,0,0.827377243866,-1.05600136991,-0.47454519625,-0.473673609298,-0.462846282146,1,0,1
139,0,-1.56610692589,-0.440975896068,-0.47454519625,-0.473673609298,0.946245571638,1,0,0
140,0,0.827377243866,-0.139943312607,-0.47454519625,2.0089333665,-0.34145223963,0,0,0
141,1,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.492377827843,0,0,1
142,1,0.827377243866,-0.440975896068,0.432793365679,-0.473673609298,-0.329286861632,0,0,1
143,0,0.827377243866,-0.825366817221,-0.47454519625,-0.473673609298,-0.512512515029,1,1,0
144,0,-0.369364841012,-0.902245001451,-0.47454519625,-0.473673609298,-0.416872750893,1,0,1
145,0,-0.369364841012,-0.825366817221,0.432793365679,0.767629878598,0.091528100568,1,0,1
146,1,0.827377243866,-0.210341343377,-0.47454519625,-0.473673609298,-0.49145565917,1,0,1
147,0,0.827377243866,-1.59414865952,1.34013192761,2.0089333665,0.0437082184999,0,0,1
148,0,-0.369364841012,0.520001406812,-0.47454519625,2.0089333665,-0.124919786688,1,0,1
149,0,-0.369364841012,0.942831420079,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
150,0,-0.369364841012,1.63473507815,-0.47454519625,-0.473673609298,-0.396234696527,1,0,1
151,1,-1.56610692589,-0.594732264529,0.432793365679,-0.473673609298,0.692548513088,0,0,1
152,0,0.827377243866,1.98068690719,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
153,0,0.827377243866,0.827514143733,-0.47454519625,2.0089333665,-0.356468689333,1,0,1
154,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.501186753487,1,0,1
155,0,-1.56610692589,1.63473507815,-0.47454519625,0.767629878598,0.587429338224,1,0,0
156,1,0.827377243866,-1.05600136991,-0.47454519625,-0.473673609298,-0.492714077119,0,1,0
157,0,0.827377243866,0.020293209314,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
158,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.474004925785,1,0,1
159,0,0.827377243866,0.076156326098,6.78416329918,2.0089333665,0.751945840288,1,0,1
160,0,0.827377243866,1.09658778854,-0.47454519625,0.767629878598,-0.324253189835,1,0,1
161,1,-0.369364841012,0.789075051618,-0.47454519625,-0.473673609298,-0.33130033035,0,0,1
162,0,0.827377243866,-0.287219527608,-0.47454519625,-0.473673609298,-0.491874460663,1,0,1
163,0,0.827377243866,-0.979123185681,-0.47454519625,-0.473673609298,-0.474004925785,1,0,1
164,0,0.827377243866,-2.20917413337,3.15480905146,0.767629878598,0.150673744179,1,0,1
165,1,0.827377243866,-1.59414865952,-0.47454519625,2.0089333665,-0.235157199034,1,0,1
166,1,-1.56610692589,-0.139943312607,-0.47454519625,0.767629878598,0.458986141723,0,0,1
167,0,0.827377243866,1.17346597277,0.432793365679,4.49154034229,-0.0866638810332,0,0,1
168,0,-1.56610692589,0.076156326098,-0.47454519625,-0.473673609298,-0.126429888227,1,0,1
169,0,0.827377243866,-0.133463159147,-0.47454519625,-0.473673609298,0.489103606817,1,0,1
170,0,-1.56610692589,2.40351692046,-0.47454519625,-0.473673609298,0.0260903672116,1,0,1
171,0,0.827377243866,-1.97853958068,3.15480905146,0.767629878598,-0.0619988892297,1,1,0
172,1,0.827377243866,-2.20917413337,0.432793365679,0.767629878598,-0.424256140685,0,0,1
173,0,0.827377243866,-0.67161044876,-0.47454519625,-0.473673609298,-0.488854257585,1,0,1
174,0,-1.56610692589,2.0191259993,-0.47454519625,-0.473673609298,-0.030371322597,1,0,0
175,0,0.827377243866,-0.902245001451,0.432793365679,0.767629878598,-0.490279793438,1,0,1
176,0,0.827377243866,0.076156326098,2.24747048954,0.767629878598,-0.135657615364,1,0,1
177,0,-1.56610692589,1.55785689392,-0.47454519625,-0.473673609298,-0.0703044476942,0,0,0
178,0,-0.369364841012,0.020293209314,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
179,0,0.827377243866,0.481562314697,-0.47454519625,-0.473673609298,-0.648421653539,1,0,1
180,0,0.827377243866,-0.139943312607,6.78416329918,2.0089333665,0.751945840288,0,0,1
181,0,-0.369364841012,0.076156326098,-0.47454519625,-0.473673609298,-0.345394611381,1,0,0
182,0,0.827377243866,-1.59414865952,3.15480905146,2.0089333665,-0.01644415947,1,0,1
183,1,-0.369364841012,-2.20917413337,1.34013192761,0.767629878598,0.136831146738,1,0,1
184,1,0.827377243866,-1.97853958068,-0.47454519625,2.0089333665,-0.204955168254,0,0,1
185,0,-1.56610692589,0.076156326098,-0.47454519625,-0.473673609298,0.35831270579,1,0,1
186,1,0.827377243866,-0.139943312607,0.432793365679,-0.473673609298,-0.336334002147,0,1,0
187,1,-1.56610692589,1.17346597277,-0.47454519625,-0.473673609298,-0.113845708735,1,0,1
188,0,0.827377243866,0.789075051618,0.432793365679,0.767629878598,-0.336334002147,1,1,0
189,0,0.827377243866,0.481562314697,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
190,1,-0.369364841012,0.174049577775,-0.47454519625,-0.473673609298,-0.386670720113,0,0,1
191,0,-0.369364841012,-0.825366817221,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
192,1,0.827377243866,-0.825366817221,0.432793365679,-0.473673609298,-0.490279793438,0,0,1
193,1,-0.369364841012,-2.05541776491,0.432793365679,0.767629878598,-0.124919786688,1,0,1
194,1,-1.56610692589,1.09658778854,-0.47454519625,-0.473673609298,-0.0902720169771,0,0,0
195,1,-1.56610692589,2.17288236777,-0.47454519625,-0.473673609298,2.30172882079,0,0,0
196,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.492377827843,1,1,0
197,0,0.827377243866,0.942831420079,-0.47454519625,0.767629878598,-0.479205715485,1,0,1
198,1,0.827377243866,-0.139943312607,-0.47454519625,-0.473673609298,-0.492377827843,0,1,0
199,0,-0.369364841012,-0.440975896068,-0.47454519625,-0.473673609298,-0.386670720113,0,0,1
200,0,0.827377243866,-0.133463159147,-0.47454519625,-0.473673609298,-0.457142125266,1,0,1
201,0,0.827377243866,0.076156326098,6.78416329918,2.0089333665,0.751945840288,1,0,1
202,0,0.827377243866,0.327805946236,-0.47454519625,-0.473673609298,-0.517630752512,1,0,1
203,0,0.827377243866,1.21190506489,-0.47454519625,-0.473673609298,-0.502948538616,1,0,0
204,1,0.827377243866,-0.902245001451,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
205,0,0.827377243866,-2.13229594914,-0.47454519625,0.767629878598,-0.437762488849,0,0,1
206,0,0.827377243866,0.174049577775,0.432793365679,-0.473673609298,-0.329286861632,1,0,1
207,1,0.827377243866,-0.287219527608,-0.47454519625,-0.473673609298,-0.270141218021,1,0,0
208,1,0.827377243866,-1.05600136991,-0.47454519625,-0.473673609298,-0.492377827843,0,1,0
209,1,-1.56610692589,0.789075051618,-0.47454519625,-0.473673609298,-0.0242463507548,1,0,0
210,0,0.827377243866,-0.440975896068,-0.47454519625,-0.473673609298,-0.506472108874,1,0,1
211,1,-0.369364841012,0.404684130466,-0.47454519625,-0.473673609298,-0.225593222621,0,0,1
212,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.502445171436,1,0,1
213,0,-0.369364841012,0.020293209314,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
214,0,0.827377243866,0.076156326098,0.432793365679,-0.473673609298,-0.492377827843,1,1,0
215,1,-1.56610692589,0.0971713935445,0.432793365679,-0.473673609298,1.63233503752,0,0,0
216,1,0.827377243866,-0.210341343377,-0.47454519625,-0.473673609298,-0.488854257585,0,0,1
217,0,-0.369364841012,0.942831420079,0.432793365679,-0.473673609298,-0.104785099501,1,0,1
218,1,-1.56610692589,0.174049577775,-0.47454519625,-0.473673609298,0.887687860894,0,0,0
219,0,-0.369364841012,0.020293209314,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
220,1,0.827377243866,-1.05600136991,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
221,0,-0.369364841012,-0.210341343377,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
222,0,0.827377243866,1.63473507815,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
223,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
224,1,-1.56610692589,0.635318683157,0.432793365679,-0.473673609298,1.16370019325,1,0,1
225,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.460162328344,1,0,1
226,1,-0.369364841012,-0.825366817221,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
227,0,0.827377243866,-0.710049540875,-0.47454519625,-0.473673609298,-0.502445171436,1,0,1
228,0,-0.369364841012,-0.902245001451,-0.47454519625,-0.473673609298,-0.386670720113,1,0,1
229,0,0.827377243866,-0.139943312607,2.24747048954,0.767629878598,-0.135657615364,0,0,1
230,1,-1.56610692589,0.404684130466,0.432793365679,-0.473673609298,1.03232135936,0,0,1
231,0,0.827377243866,-0.0565849749164,-0.47454519625,-0.473673609298,-0.491874460663,1,0,1
232,0,-0.369364841012,2.249760552,-0.47454519625,-0.473673609298,-0.37660337652,1,0,1
233,1,0.827377243866,-1.90166139645,3.15480905146,2.0089333665,-0.01644415947,0,0,1
234,0,-0.369364841012,-0.440975896068,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
235,0,0.827377243866,-0.139943312607,-0.47454519625,-0.473673609298,-0.49640476528,0,0,1
236,0,-0.369364841012,1.09658778854,0.432793365679,-0.473673609298,-0.124919786688,1,0,1
237,1,-0.369364841012,-1.67102684376,-0.47454519625,2.0089333665,-0.119886114891,0,0,1
238,0,-0.369364841012,-0.825366817221,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
239,0,-0.369364841012,0.250927762005,-0.47454519625,-0.473673609298,-0.401268368324,1,0,1
240,0,0.827377243866,-0.139943312607,0.432793365679,-0.473673609298,-0.357390858007,0,0,0
241,1,0.827377243866,-0.139943312607,0.432793365679,-0.473673609298,-0.336334002147,0,1,0
242,0,-0.369364841012,-0.0565849749164,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
243,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.504962007335,1,0,1
244,0,0.827377243866,0.020293209314,-0.47454519625,-0.473673609298,-0.502948538616,1,0,0
245,0,-1.56610692589,1.09658778854,1.34013192761,-0.473673609298,1.16370019325,1,1,0
246,0,0.827377243866,-0.364097711838,-0.47454519625,-0.473673609298,-0.491874460663,0,0,1
247,1,-0.369364841012,-0.440975896068,-0.47454519625,2.0089333665,-0.356468689333,0,0,1
248,1,-1.56610692589,0.558440498927,0.432793365679,0.767629878598,0.409740723802,1,0,1
249,0,-0.369364841012,1.86536963084,0.432793365679,-0.473673609298,-0.124919786688,1,0,1
250,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.502445171436,1,0,1
251,0,0.827377243866,-0.0565849749164,0.432793365679,0.767629878598,-0.437762488849,0,0,1
252,0,-1.56610692589,2.48039510469,-0.47454519625,-0.473673609298,-0.113845708735,1,0,1
253,0,0.827377243866,0.020293209314,0.432793365679,-0.473673609298,-0.324253189835,1,0,1
254,0,0.827377243866,0.865953235849,-0.47454519625,2.0089333665,-0.24144928878,0,0,1
255,1,0.827377243866,-0.0565849749164,-0.47454519625,2.0089333665,-0.34145223963,0,0,0
256,1,-1.56610692589,-0.139943312607,-0.47454519625,-0.473673609298,0.946245571638,0,0,0
257,1,-1.56610692589,0.020293209314,-0.47454519625,-0.473673609298,1.0932287881,0,0,1
258,1,-1.56610692589,0.404684130466,-0.47454519625,-0.473673609298,9.66716652501,0,0,0
259,1,-0.369364841012,1.55785689392,-0.47454519625,0.767629878598,-0.124919786688,0,0,1
260,0,0.827377243866,0.076156326098,-0.47454519625,-0.473673609298,-0.492377827843,1,1,0
261,1,0.827377243866,-2.05541776491,3.15480905146,2.0089333665,-0.01644415947,1,0,1
262,0,-1.56610692589,1.71161326238,0.432793365679,0.767629878598,0.955306180872,1,0,1
263,0,-1.56610692589,0.789075051618,-0.47454519625,-0.473673609298,-0.648421653539,1,0,1
264,0,0.827377243866,-0.139943312607,-0.47454519625,-0.473673609298,-0.492377827843,0,1,0
265,0,-0.369364841012,0.481562314697,-0.47454519625,-0.473673609298,-0.43700743808,1,0,1
266,0,0.827377243866,-1.05600136991,3.15480905146,0.767629878598,0.150673744179,1,0,1
267,1,0.827377243866,-0.364097711838,0.432793365679,-0.473673609298,-0.491874460663,1,0,1
268,1,-1.56610692589,2.17288236777,-0.47454519625,0.767629878598,2.44149777883,0,0,1
269,1,-1.56610692589,0.404684130466,-0.47454519625,-0.473673609298,2.08251241405,0,0,1
270,0,-1.56610692589,0.076156326098,-0.47454519625,-0.473673609298,-0.0242463507548,1,0,1
271,1,0.827377243866,-0.364097711838,-0.47454519625,-0.473673609298,-0.648421653539,1,0,1
272,1,-0.369364841012,0.865953235849,-0.47454519625,0.767629878598,-0.255795253401,0,0,1
273,0,-1.56610692589,0.558440498927,-0.47454519625,0.767629878598,-0.0504214440974,1,0,0
274,1,0.827377243866,-0.139943312607,-0.47454519625,-0.473673609298,-0.492377827843,0,1,0
275,1,-1.56610692589,2.55727328892,0.432793365679,-0.473673609298,0.921244330559,0,0,1
276,0,0.827377243866,1.17346597277,-0.47454519625,-0.473673609298,-0.492377827843,0,0,1
277,0,-0.369364841012,0.076156326098,-0.47454519625,-0.473673609298,-0.648421653539,1,0,1
278,0,0.827377243866,-1.74790502799,3.15480905146,0.767629878598,-0.0619988892297,1,1,0
279,1,0.827377243866,0.404684130466,0.432793365679,0.767629878598,-0.240694238011,0,0,1
280,0,0.827377243866,2.71102965738,-0.47454519625,-0.473673609298,-0.492377827843,1,1,0
281,0,0.827377243866,-0.133463159147,-0.47454519625,-0.473673609298,-0.490279793438,1,0,1
282,0,0.827377243866,-1.05600136991,-0.47454519625,-0.473673609298,-0.457142125266,1,0,1
283,1,0.827377243866,-0.825366817221,-0.47454519625,-0.473673609298,-0.486337421687,1,0,1
284,0,-1.56610692589,0.076156326098,-0.47454519625,-0.473673609298,-0.124919786688,1,0,1
285,0,0.827377243866,0.250927762005,-0.47454519625,-0.473673609298,-0.474004925785,1,0,0
286,1,0.827377243866,0.020293209314,-0.47454519625,-0.473673609298,-0.457142125266,1,0,1
287,0,0.827377243866,-0.594732264529,-0.47454519625,-0.473673609298,-0.489442190451,1,0,1
